epoch,loss,kidney_ax,tumor_ax,lr
1,1.5563907558918,0.5139114017310492,0.0,0.009981998198678612
2,0.8503977239131928,0.5342066725137182,5.768343331795108e-06,0.00996399278941777
3,0.7648098013401031,0.6165273730113129,0.054406795957782805,0.009945983764247315
4,0.7167082462310791,0.7503935975904311,0.06578122635907908,0.009927971115163414
5,0.6750874750614166,0.7820898752048145,0.11509571136546003,0.009909954834128341
6,0.673953222155571,0.777703614573912,0.08892236633876156,0.00989193491307027
7,0.6518120710849762,0.7778827221836777,0.1613285114151375,0.00987391134388305
8,0.6222513519525528,0.7800122951654832,0.18226767753274875,0.009855884118426006
9,0.636737891793251,0.7965145778379087,0.29782574525093936,0.009837853228523706
10,0.6004472036361694,0.8533220096144815,0.23705495753346117,0.009819818665965752
11,0.5734882313013077,0.8644091142508472,0.28092878428910734,0.009801780422506557
12,0.5928420174717903,0.8506266819591439,0.30593825550539183,0.009783738489865112
13,0.5478581533432006,0.8672535206012927,0.2939137052043347,0.009765692859724779
14,0.5501601547002792,0.8697782129872983,0.32192968930490545,0.009747643523733043
15,0.5323152569532394,0.8214329742578538,0.31207297039293663,0.009729590473501306
16,0.5451841860413551,0.8700952755002013,0.29010119465360446,0.009711533700604631
17,0.5389293331205844,0.8627743929494657,0.3517496126957724,0.009693473196581535
18,0.5483924970030785,0.8156796743349525,0.2737206048216641,0.009675408952933734
19,0.5259667553901672,0.8735778807392629,0.3451022599930542,0.009657340961125919
20,0.5254184300899506,0.8728890104681426,0.3637362844408491,0.009639269212585509
21,0.5180128144025803,0.8934684019294412,0.336117009536141,0.009621193698702417
22,0.5076436466574669,0.8812673520883573,0.2828162397716156,0.009603114410828804
23,0.4796414504647255,0.8937337690342394,0.3047060160754079,0.009585031340278832
24,0.4913098397552967,0.8732340181458564,0.3637123123367811,0.009566944478328421
25,0.5157881858348846,0.8650930838570621,0.25723142848809394,0.009548853816214998
26,0.4691420396864414,0.8917758571435317,0.2971119490424222,0.009530759345137247
27,0.4733936369717121,0.8806544970508522,0.31078050088167936,0.009512661056254852
28,0.45913718983531,0.8972362625673019,0.2983201765989478,0.009494558940688246
29,0.4637016943693161,0.8889031723693718,0.3489766104167075,0.00947645298951835
30,0.46170670387148854,0.898665087672093,0.3469693802085287,0.009458343193786321
31,0.48958256444334985,0.8971479302377565,0.32232811677408474,0.00944022954449327
32,0.48027749806642533,0.890164622924937,0.3609474029196915,0.009422112032600018
33,0.44507437059283256,0.9079386534103192,0.38023164735544107,0.009403990649026823
34,0.4607565514445305,0.9060935891128487,0.2672901737247409,0.009385865384653105
35,0.4397251934707165,0.9121762187978004,0.38879336393433767,0.009367736230317175
36,0.452635672301054,0.9118791450443138,0.29540146717663823,0.009349603176815975
37,0.42962601405382156,0.907412876025214,0.34560968925654323,0.009331466214904776
38,0.42973144057393076,0.8934807984527716,0.3809446946813469,0.009313325335296928
