epoch,loss,kidney_ax,tumor_ax,lr
73,0.33647942733764646,0.7886802791528944,0.3312784582902853,0.00867585097670964
74,0.31513471618294714,0.7293281585365637,0.3860582384860675,0.008657562496658165
75,0.3045719854533672,0.7818150501839711,0.4512132620755594,0.008639269723028191
76,0.32353144145011903,0.7776040626526264,0.4061452385724591,0.008620972644705602
77,0.3046780867576599,0.7260709031511952,0.43214718726765405,0.008602671250521225
78,0.34666150945425034,0.7585313571738589,0.3832882178705254,0.00858436552925043
79,0.3173446750342846,0.7099091899625396,0.3943778046859148,0.008566055469612725
80,0.3328457640260458,0.6795062253833097,0.3606952509253871,0.008547741060271343
81,0.336366130232811,0.6981010786291887,0.2822840674643522,0.008529422289832824
82,0.33802507597208026,0.7250936409679376,0.34531468525275305,0.008511099146846599
83,0.32535309383273125,0.7481958940031505,0.3565487348423671,0.008492771619804565
84,0.3147133602052927,0.7669354013163395,0.43398554688744007,0.008474439697140658
85,0.3031707512140274,0.7787604539712755,0.3631691243572805,0.00845610336723042
86,0.31477997593581675,0.7353618808216923,0.3629601773099425,0.008437762618390562
87,0.29847732597589494,0.7369318475418885,0.40674098557133775,0.008419417438878526
88,0.29963143426179883,0.7255594283333546,0.32177870986033574,0.00840106781689204
89,0.3179452977180481,0.725416885001568,0.27662237567437614,0.008382713740568662
90,0.30889774049818514,0.7667653941400093,0.3383884199920884,0.008364355197985339
91,0.30142692258954046,0.7120722379183934,0.3758124540171013,0.008345992177157936
92,0.29838180042803286,0.7376594914812732,0.4507831648264536,0.00832762466604078
93,0.32098686480522154,0.7904194099086289,0.3770470262012025,0.008309252652526187
94,0.3265384592115879,0.7663267862682445,0.4068277325881806,0.008290876124443998
95,0.28685632890462875,0.7651000281569974,0.37079778787652257,0.008272495069561094
96,0.30942162631452086,0.7812090403495876,0.4364678125965915,0.00825410947558092
97,0.29011470592021943,0.7264900282202409,0.38626876052308107,0.008235719330142988
98,0.32264349214732646,0.7882009847354362,0.361047611179894,0.008217324620822402
99,0.31682726556062696,0.7407197519503926,0.4534604425209417,0.008198925335129345
100,0.3260252204984426,0.7842530895249612,0.42159040742823306,0.008180521460508584
101,0.31321748328208926,0.7294111480790259,0.3808385554612723,0.008162112984338965
102,0.29196758753061297,0.7654061494356056,0.3884808953453489,0.008143699893932899
103,0.2806487077176571,0.8019212659565427,0.4873346747374761,0.008125282176535839
104,0.3306372156739235,0.7520034641474931,0.4359097731555188,0.00810685981932577
105,0.34603374542295934,0.8078985407438051,0.4168784923377256,0.008088432809412661
106,0.30458222700655463,0.7675165996473995,0.4063984098162174,0.008070001133837955
107,0.2927765495330095,0.8113294798695518,0.44219262702264445,0.008051564779574008
108,0.314016980946064,0.7921983998878245,0.41326597234087115,0.008033123733523561
109,0.29606863927841187,0.7666298767942519,0.4441396990765963,0.008014677982519177
110,0.262669366389513,0.7655652566754091,0.4806172094319876,0.007996227513322693
111,0.2882853193730116,0.806371837363919,0.37754413825187266,0.007977772312624648
112,0.2820647440850735,0.8075836195135243,0.4449398577187704,0.00795931236704373
113,0.27965549266338346,0.789593458033934,0.3967420226825464,0.007940847663126185
114,0.30116612632572654,0.7693310498691956,0.4089927819645956,0.00792237818734525
115,0.2973310242295265,0.8057940790662558,0.47591447691179806,0.007903903926100556
116,0.30114716282486914,0.7552807559731763,0.4655620008967456,0.007885424865717545
117,0.31362685120105743,0.7400506680708846,0.34674910531261155,0.007866940992446862
118,0.2853308715224266,0.7392728767614911,0.5013482451960343,0.007848452292463757
119,0.2746803282648325,0.8051331318824863,0.5290734754647485,0.007829958751867469
120,0.30681177353858946,0.7476747697699424,0.5273502986191778,0.007811460356680608
121,0.30982912392914297,0.7481223588100648,0.42230914458789837,0.007792957092848531
122,0.27102088394761087,0.7747649505251601,0.48784949671941374,0.007774448946238706
123,0.26803101724386214,0.7988109152549199,0.5265347949444583,0.007755935902640081
124,0.2823877139091492,0.7614492563997773,0.4598492178437621,0.007737417947762429
125,0.27827690774202346,0.7557113750458772,0.4005583670340469,0.007718895067235705
126,0.29443842524290087,0.7341826994370853,0.47631961775441595,0.007700367246609374
127,0.3063340192735195,0.7901033006251645,0.41914251176803324,0.0076818344713517565
128,0.2989622086882591,0.7325566571513527,0.3469701413801342,0.007663296726849344
129,0.28928073966503143,0.777027996402374,0.4604628517195712,0.007644753998406123
130,0.28872969597578046,0.7789259051938436,0.4476292992726178,0.007626206271242884
131,0.2788890373557806,0.7757080977283302,0.3268891320463921,0.0076076535304965215
132,0.2808864647001028,0.7669459172177063,0.48829626854873137,0.007589095761219332
133,0.30337277613580227,0.7802706079195959,0.3742585402884528,0.007570532948378305
134,0.2849678958058357,0.7373998014285698,0.38633882662438657,0.0075519650768543925
135,0.296182982981205,0.7521971584581393,0.45473854696985344,0.007533392131441786
136,0.30300792250037195,0.6303972318821661,0.44746080598445076,0.0075148140968471855
137,0.28410969276726245,0.7513973598630209,0.4364654104903911,0.00749623095768904
138,0.28663257148861887,0.7783920833723542,0.49032090354056185,0.007477642698496805
139,0.2844587908834219,0.7579942271903105,0.4797507032139434,0.007459049303710179
140,0.2602049356997013,0.7911872455186747,0.5011072996750779,0.0074404507576783276
141,0.28453527748584745,0.7368373163390164,0.3782658705699249,0.007421847044659109
142,0.270925970479846,0.7846587978644416,0.40862157085261264,0.007403238148818282
143,0.28544334533810617,0.7478074631429577,0.39813844961271,0.00738462405422871
144,0.27147791457176207,0.7861651365995835,0.36266651296237146,0.007366004744869555
145,0.27084504164755346,0.7455172806065175,0.4088817055092378,0.007347380204625457
146,0.2918287250995636,0.779356756789786,0.4442844479316376,0.007328750417285716
147,0.26499183890223504,0.7944092442496422,0.4070157990682885,0.007310115366543449
148,0.2842592759728432,0.7568585278044302,0.49360681696609193,0.0072914750359947544
149,0.26029328611493113,0.738951421936984,0.4641572489306019,0.007272829409137847
150,0.2579740860760212,0.7780965639446533,0.34251391897067823,0.007254178469372199
151,0.2546285729408264,0.7824950992860215,0.4672682163368971,0.00723552219999767
152,0.24929888860881327,0.7405310096924921,0.496166602963145,0.007216860584213608
153,0.26006492184102536,0.7636614405496441,0.44034542418032735,0.007198193605117973
154,0.2769496825933456,0.7622961656514047,0.46651904320887333,0.007179521245706413
155,0.2609342147707939,0.7672143415595875,0.511002402664208,0.007160843488871357
156,0.2268177808523178,0.7567158705841757,0.5182282512617539,0.007142160317401089
157,0.2639099244773388,0.7604537104458952,0.4696123188851897,0.0071234717139788
158,0.2456585614681244,0.7647902711538276,0.5434499752235623,0.007104777661181647
159,0.2791465414017439,0.8098434214827447,0.49551977705276623,0.0070860781414797906
160,0.2704029267728329,0.8054763484471329,0.4678776869878829,0.007067373137235416
161,0.2568281438201666,0.8006223225518615,0.5045240134553862,0.0070486626307017545
162,0.24629459476470947,0.7913572790228446,0.4257385805123997,0.0070299466040220845
163,0.26166544368863104,0.783563268145818,0.5295397246498111,0.007011225039228726
164,0.27185446086525916,0.7898025987023377,0.46581164468716224,0.006992497918242011
165,0.2547524838000536,0.7337929993129935,0.5159062528866948,0.006973765222869263
166,0.24077880956232547,0.7929225035835726,0.4982532567745836,0.006955026934803738
167,0.2612362848520279,0.8030788589370554,0.5164310795018635,0.006936283035623581
168,0.2572041824907064,0.8070271829296528,0.45643905488624537,0.006917533506790733
169,0.2697507387697697,0.806183526370477,0.42868411222646285,0.006898778329649869
170,0.26907011422514915,0.7627627654629805,0.42615077219131875,0.006880017485427282
171,0.25836439518630505,0.8063511949847149,0.5018887649372964,0.006861250955229781
172,0.25882000629603863,0.7787894829134995,0.3974861940757351,0.0068424787200435586
173,0.23865005742013454,0.7798891042356777,0.5279583226442869,0.006823700760733055
174,0.250613461881876,0.7663230670297919,0.5265720766398766,0.0068049170580398
175,0.2637690040171146,0.812481721940554,0.47018013446204,0.006786127592581251
176,0.26450463812053204,0.7465578255973772,0.37672606660733976,0.0067673323448495986
177,0.2548432208448648,0.8144033047543345,0.49221544813794965,0.006748531295210577
178,0.2513065061271191,0.7701294345570476,0.4679160519123566,0.006729724423902248
179,0.25909192688763144,0.7898418822849598,0.4607415980385179,0.006710911711033769
180,0.24516179448366165,0.7698843777785678,0.5583755142990975,0.006692093136584149
181,0.28252024845778945,0.8004798954057626,0.5363788840674578,0.006673268680400988
182,0.25610820594429967,0.7784945557202972,0.48263685311667537,0.006654438322199203
183,0.2556968998759985,0.8241200381248621,0.5659145351044016,0.006635602041559724
184,0.2600531430840492,0.7719007454242351,0.5065981304926092,0.006616759817928201
185,0.23624967461824417,0.789380712662377,0.45706472656808605,0.0065979116306136565
186,0.247089035987854,0.692766077080857,0.44961219421166154,0.006579057458787158
187,0.2453132568895817,0.8197775457399539,0.5572680142234395,0.0065601972814804425
188,0.2376758381128311,0.7852084486020111,0.40421928506218613,0.006541331077584547
189,0.25582877330482007,0.8159894348767502,0.48106334748705853,0.006522458825848402
190,0.2355607420504093,0.7897581630208497,0.5032175958991819,0.0065035805048774195
191,0.2525450165271759,0.7739174854258847,0.46118762920467216,0.006484696093132058
192,0.2278107576519251,0.7919914130594985,0.5150016777064613,0.006465805568926364
193,0.25775025150179864,0.7743629901110273,0.46657800231686547,0.006446908910426501
194,0.2765941099971533,0.7566184773351828,0.4612747997295897,0.006428006095649255
195,0.25221817511320116,0.7842812725840509,0.44063022638229105,0.006409097102460522
196,0.26049553050100804,0.8275401063345251,0.5679893312944235,0.006390181908573774
197,0.23309082137048245,0.8067117517969132,0.5219559623850453,0.006371260491548504
198,0.25431718270480635,0.7776264727987342,0.5580941523688993,0.006352332828788648
199,0.24963357008993625,0.8472630267187884,0.4861668352930389,0.0063333988975409925
200,0.23970060132443904,0.7954715222233761,0.4347903273706117,0.006314458674893553
201,0.2406924883723259,0.7556822604262817,0.5096771761773784,0.006295512137773931
202,0.25476224337518216,0.8079952853883551,0.5146453234624001,0.006276559262947659
203,0.2311975854486227,0.757584294003181,0.49280429871246395,0.0062576000270165005
204,0.2663961404114962,0.7761203618250444,0.4708502219332955,0.006238634406416755
205,0.24202053888142108,0.7959240277961402,0.5290017826536905,0.006219662377417515
206,0.23366254831850528,0.772789966501572,0.5612042671014278,0.006200683916118908
207,0.2557655301988125,0.7461270406830757,0.49199967668336403,0.006181698998450326
208,0.25228791211545465,0.7329676655008129,0.49017674141478845,0.006162707600168605
209,0.24480438841879368,0.8201471327020783,0.5091691200190431,0.006143709696856199
210,0.25260915695130826,0.7472031068666438,0.5105286661190094,0.006124705263919325
211,0.22907091940939425,0.7573328808463899,0.4405762347380533,0.00610569427658607
212,0.2285164285004139,0.7767105742539857,0.5066479993205258,0.006086676709904492
213,0.2669637523293495,0.7511468971780423,0.5430629132332767,0.006067652538740669
214,0.22628440143167972,0.8203920950628665,0.54675680770181,0.006048621737776744
215,0.21410368375480174,0.8067244583621557,0.483525212185333,0.0060295842815089205
216,0.2461486124396324,0.7621906758366107,0.49228711786190393,0.006010540144245451
217,0.2397866284251213,0.7519585543680352,0.49122635696114975,0.005991489300104575
218,0.2597216689437628,0.7648873118218252,0.5006331742284871,0.005972431723012443
219,0.22131583040952682,0.8043581739050943,0.5515325536743966,0.005953367386701004
220,0.21826372994482518,0.7648986304558435,0.49976814659449403,0.00593429626470586
221,0.25168408268690107,0.8218190289066457,0.5634754219380557,0.005915218330364093
222,0.2321866240054369,0.7614335078521327,0.4874618045412052,0.00589613355681206
223,0.22870226426422596,0.7691644661723508,0.3923994552926271,0.005877041916983154
224,0.26372947376966477,0.7699640781802489,0.46629969061007887,0.005857943383605531
225,0.24356318639218807,0.8068022097736272,0.43726142472630847,0.0058388379291998025
226,0.23339968560636043,0.788983267894762,0.5395250180836478,0.005819725526076704
227,0.23847424311935903,0.776942512967545,0.5458231723679545,0.005800606146334708
228,0.25656215962767603,0.7829383815590939,0.5344681667727257,0.0057814797618576195
229,0.22515631036460398,0.7820908515335977,0.5374753554206393,0.005762346344312134
230,0.2089613621085882,0.8018695714893439,0.4251500453487472,0.005743205865145341
231,0.24771650911867618,0.8134295323617611,0.4055352492836591,0.005724058295582214
232,0.23613927240669727,0.8184701222345344,0.5564164997089197,0.005704903606623043
233,0.22285310713946818,0.765888880793865,0.577404463967772,0.005685741769040841
234,0.245600835993886,0.7860923014479959,0.43985353135136235,0.005666572753378694
235,0.26238880564272404,0.8120633910748317,0.3936406644670321,0.005647396529947098
236,0.24645562383532524,0.7541797482392232,0.4693132483647813,0.0056282130688212195
237,0.22940252272784709,0.7791025628629463,0.5262345971256663,0.005609022339838142
238,0.21585611587762832,0.7701545752574098,0.459734339930794,0.005589824312594061
239,0.2495201661735773,0.761224220485173,0.5273305965100009,0.005570618956441421
240,0.23447574999928475,0.8186543417492923,0.4981261281929849,0.0055514062404860365
241,0.25173776829242706,0.7584114855905729,0.4739643792648889,0.005532186133584137
242,0.2382431934773922,0.7854219771566959,0.4800345867758628,0.005512958604339385
243,0.23811798577010632,0.7762332992426241,0.45438712321840624,0.005493723621099843
244,0.2262331203520298,0.801063158728863,0.4467164841675653,0.005474481151954883
245,0.2207524224817753,0.7828441304120207,0.5283240173014081,0.005455231164732058
246,0.22965719662606715,0.7654189918016425,0.4238136569851733,0.00543597362699392
247,0.2425158863812685,0.7799522803474611,0.41603107415330626,0.0054167085060347776
248,0.24504742062091828,0.820824796478548,0.5172960936709917,0.00539743576887742
249,0.23035537956655025,0.8031664767197849,0.46189117514832795,0.0053781553822697635
250,0.2598657190799713,0.7742284671199497,0.5265153491369152,0.005358867312681466
251,0.22986438880860804,0.8072613951776152,0.5104639701540347,0.005339571526300471
252,0.23134066757559776,0.8032096320433942,0.5199913787176701,0.005320267989029498
253,0.24443131254613398,0.797706292771931,0.47403584634082224,0.005300956666482484
254,0.2458879723250866,0.8204900078033438,0.5598349537441694,0.00528163752398095
255,0.21659882397949695,0.7598652659366119,0.5617600086734734,0.005262310526550319
256,0.2489346475750208,0.7931735061451629,0.5391105563437611,0.005242975638916168
257,0.23608186092972755,0.837041536721807,0.5059677512805763,0.0052236328255004195
258,0.22356012837588787,0.8126520329780077,0.5786185905450522,0.005204282050417463
259,0.22989314658939838,0.8003303032088377,0.5576575191529317,0.00518492327747022
260,0.22563149717450143,0.7803815503200137,0.5517373584955728,0.00516555647014613
261,0.23033685913681984,0.8023091426716094,0.5364473782430296,0.005146181591613082
262,0.23601761212944986,0.8277090418447209,0.5403041015988528,0.0051267986047152615
263,0.22935027262568475,0.8041323417483147,0.5010534900750235,0.00510740747196894
264,0.23285152977705,0.7646711740056326,0.4920043714498936,0.005088008155558181
265,0.23254588751494884,0.8073831714751445,0.5607809345180028,0.0050686006173304736
266,0.22788741745054722,0.7598827532599431,0.5488233543732483,0.005049184818792296
267,0.24584592626988888,0.7467010751080417,0.557623903537399,0.005029760721104597
268,0.23642315676808356,0.8088654152611827,0.5095401402609953,0.005010328285078191
269,0.2546882451474667,0.801284227327383,0.4648906494353969,0.004990887471169086
270,0.19688125233352186,0.7500842717117959,0.5211891655230497,0.004971438239473716
271,0.2353885698020458,0.7991428902320757,0.5101606281878981,0.004951980549724099
272,0.2306665194630623,0.775544723589752,0.4546825498901985,0.004932514361282894
273,0.23310637730360032,0.7699260001253784,0.543836031813937,0.004913039633138389
274,0.251306686475873,0.7554510930794511,0.5011299446450131,0.004893556323899376
275,0.2570495752841234,0.7578962287211707,0.5354658373321236,0.004874064391789954
276,0.24588338141143323,0.7711791623130404,0.5310248528128295,0.0048545637946442195
277,0.22402061161398887,0.7893661766800478,0.5408581572538077,0.004835054489900874
278,0.23152673698961734,0.821408280796115,0.5164436660249833,0.004815536434597723
279,0.21590067236125468,0.8354862345075199,0.5156528971201249,0.004796009585366077
280,0.24291964972019195,0.8147932941595498,0.543477781311232,0.004776473898425048
281,0.2412646075040102,0.8166659365173216,0.5023444062227186,0.004756929329575742
282,0.23773519065976143,0.7531046264238609,0.5186668238243018,0.004737375834195338
283,0.20213386529684066,0.781463078514704,0.5207086235808734,0.004717813367231057
284,0.24087771117687226,0.8142053961459208,0.5538953937219638,0.004698241883194023
285,0.2342581292539835,0.7740197214146058,0.5220881717509762,0.004678661336153
286,0.2427074071019888,0.7591029736591824,0.5246230526978541,0.004659071679728012
287,0.2189281602501869,0.7732779538776553,0.5053082266579039,0.004639472867083839
288,0.2141560932099819,0.78318943439433,0.5023345327926694,0.004619864850923395
289,0.19408231234550477,0.7811081085043091,0.5385509744981036,0.004600247583480967
290,0.21794477577507496,0.8062166723656965,0.4873958308955599,0.0045806210165153325
291,0.22106355553865434,0.817462498041268,0.530222570540832,0.004560985101302735
292,0.22781547363102436,0.7800275925475034,0.5069670087579905,0.004541339788629729
293,0.21911324235796928,0.7484348081355878,0.541696786012121,0.004521685028785876
294,0.253273980602622,0.7597902825462505,0.4942274801042974,0.004502020771556299
295,0.22413663959503174,0.7688510775616879,0.5448599051332542,0.004482346966214095
296,0.23565021677315234,0.806331743907287,0.5435547389975257,0.004462663561512584
297,0.21179012152552604,0.7652258894814704,0.5474653634689082,0.004442970505677413
298,0.24517494241893292,0.8185532534168088,0.5838948891693527,0.004423267746398494
299,0.19816038398444652,0.7863055358740586,0.5445366607643315,0.004403555230821779
300,0.20675182409584522,0.7404159783264457,0.5150293508195151,0.0043838329055408696
301,0.2231674615293741,0.7558034619039088,0.5120275900482861,0.004364100716588454
302,0.23243142649531365,0.8248629765934853,0.44870264797261344,0.0043443586094275635
303,0.2303134917318821,0.7850716897259273,0.49915208866496297,0.004324606528942658
304,0.19972520445287228,0.8063987873227442,0.5463139443680002,0.004304844419430511
305,0.23498420073091983,0.7971890122738147,0.5557448983417561,0.004285072224590917
306,0.20953639324009418,0.7867029857885891,0.5335273296534112,0.004265289887517199
307,0.22101894624531268,0.7770770892178924,0.5724546470473156,0.004245497350686509
308,0.24814519508183003,0.7679109125150564,0.4948245583960058,0.004225694555949938
309,0.21573311704397202,0.7634476227537328,0.5138043403750362,0.0042058814445223944
310,0.21902653746306897,0.7863973237236163,0.5266311409318208,0.004186057956972281
311,0.21358140058815478,0.7599898195614915,0.5618959928109272,0.004166224033210947
312,0.20693783076107503,0.8188607368324696,0.5551531209013548,0.004146379612481899
313,0.20888456296920777,0.8124422109043401,0.5529600688376364,0.004126524633349795
314,0.21246072083711623,0.7798311192950527,0.5048690058363744,0.004106659033689181
315,0.21763145169615747,0.7506838643926864,0.5665300838034867,0.004086782750672989
316,0.23131442299485205,0.7785852342492432,0.5633138837034363,0.004066895720760775
317,0.2236956415772438,0.7942567233987471,0.5849278548851827,0.004046997879686698
318,0.2223279878050089,0.7718140221042266,0.5577883228504247,0.004027089162447227
319,0.19385157212615012,0.7558468073227548,0.4693728951552991,0.004007169503288575
320,0.18344157949090004,0.7684453205060353,0.5075499953319297,0.003987238835693844
321,0.23146521086990834,0.8033639443388996,0.5687558213922314,0.003967297092369874
322,0.22113159148395062,0.8338281721899176,0.5718642879517427,0.003947344205233804
323,0.2086540428698063,0.8091197399569817,0.5909791083577197,0.003927380105399308
324,0.1867159091234207,0.7632435678528773,0.5584462878610301,0.00390740472316252
325,0.2042591199874878,0.7485849141272012,0.4772591249118376,0.0038874179879876346
326,0.23692462560534477,0.775714359930261,0.45710222616991664,0.0038674198284921577
327,0.21255601589381695,0.8169499540390657,0.4498944472740675,0.0038474101724318213
328,0.2052846096307039,0.8070875670541637,0.5509913467531399,0.0038273889466851375
329,0.2384270036369562,0.7670694820974816,0.5003678302571493,0.0038073560772375805
330,0.2350430746227503,0.781966777809335,0.5093494583782363,0.0037873114891653933
331,0.20564006803929805,0.833640379261248,0.5305598821793299,0.003767255106619003
332,0.20812023587524892,0.8200228450315662,0.5810847790787518,0.003747186852806031
333,0.2204078452438116,0.7724188376658191,0.5289814435638024,0.0037271066499738924
334,0.20884760142862796,0.7678172148866825,0.5265576571168956,0.0037070144193919654
335,0.21561623586714268,0.7829935982209832,0.47264905272456686,0.0036869100813333197
336,0.21182214964926244,0.796586572242644,0.5528950567187058,0.003666793555055994
337,0.20567388698458672,0.7867544876246537,0.5415836646100283,0.0036466647587838005
338,0.22265182062983513,0.7775616476618401,0.5483848519908834,0.0036265236096866523
339,0.2195705078691244,0.7651777382350734,0.478108144903826,0.0036063700238603866
340,0.21263090604543686,0.7570727672493472,0.5798511223996206,0.003586203916306077
341,0.20500268742442132,0.7578413581016488,0.5597017039466025,0.003566025200908819
342,0.19579210869967936,0.7648939958092784,0.5176773572576454,0.0035458337904159592
343,0.19387831752002238,0.7743020468034322,0.5934560115729198,0.0035256295964147676
344,0.18217552456259728,0.758452613785539,0.547798316690817,0.003505412529309526
345,0.21134663958847522,0.8112881771549324,0.5547273724857861,0.0034851824982980034
346,0.20520544323325157,0.7664714812080526,0.5300364224367561,0.003464939411347329
347,0.18870713706314562,0.7859941722701604,0.49174204171542973,0.003444683175169201
348,0.1981229194700718,0.8259590470642225,0.5809594209604365,0.0034244136951944466
349,0.19471532098948954,0.7641604407528758,0.5989739803649665,0.003404130875546888
350,0.1986341580450535,0.7728700637161773,0.5666030284468551,0.0033838346190164987
351,0.22821731765568257,0.798690021612206,0.5690663090401186,0.0033635248270318286
352,0.20495454704761504,0.804075943977619,0.4965254581068789,0.003343201399631669
353,0.20399273124337197,0.8020088382652957,0.5692502551574551,0.0033228642354359325
354,0.19567136791348458,0.7877892396922431,0.5530408673200771,0.0033025132316157175
355,0.1961753596663475,0.7873713666934831,0.5623420091425894,0.0032821482838625376
356,0.18283026412129402,0.794511268432606,0.5823536213768833,0.0032617692863566752
357,0.20436977705359458,0.803101955427531,0.5457813662298617,0.003241376131734635
358,0.20012188881635665,0.8104531903245925,0.5631255474302198,0.0032209687110556686
359,0.21355427715182304,0.8010007473834319,0.5562172225819915,0.0032005469137673225
360,0.24209397135674954,0.7858436142127309,0.5458665847502603,0.003180110627669995
361,0.2138174818456173,0.8344489841371328,0.5513378861683882,0.0031596597388804455
362,0.21234568503499032,0.801701502371579,0.5971831760385048,0.003139194131794234
363,0.221554234623909,0.8000574753632921,0.5682207438954296,0.00311871368904704
364,0.23103118954598903,0.7575010097457663,0.5465680968345384,0.0030982182914748224
365,0.24129028591513635,0.7601420286316977,0.5957305613396587,0.0030777078180727847
366,0.19197279274463652,0.7919115533551767,0.5635579644184007,0.003057182145953083
367,0.19318499404191972,0.7780206105567413,0.5492014386202589,0.0030366411503012503
368,0.20050113135576247,0.8329260857773312,0.5499091472642081,0.0030160847043312674
