epoch,loss,kidney,tumor,lr
1,1.3530202071666717,0.35408628564356054,0.0,0.009981998198678612
2,0.9930621154308319,0.47723135677886924,0.0,0.00996399278941777
3,0.860425316810608,0.6614196454915418,0.0,0.009945983764247315
4,0.7956068024635315,0.6217189040786937,0.0,0.009927971115163414
5,0.7477570028305054,0.7127318168351026,0.0,0.009909954834128341
6,0.6963299918174743,0.7104138597591212,0.05963289893397847,0.00989193491307027
7,0.6862321795225144,0.7971974946186159,0.11261943985165215,0.00987391134388305
8,0.652664006948471,0.8033030252227149,0.1652600203993267,0.009855884118426006
9,0.6166223638057708,0.8064144555242917,0.19535617633121774,0.009837853228523706
10,0.6025034604668618,0.8647593478103629,0.19881720249309226,0.009819818665965752
11,0.558530987560749,0.8417593094576682,0.19795274287832992,0.009801780422506557
12,0.5865942723155022,0.8989103113605297,0.2969017410196684,0.009783738489865112
13,0.5272884876132011,0.8786114759149058,0.24307857010154438,0.009765692859724779
14,0.5466818932890892,0.8863572122415667,0.2577665379443674,0.009747643523733043
15,0.5239423937797546,0.9005978770186285,0.32341624646162115,0.009729590473501306
16,0.535861291050911,0.8799446241646074,0.31340066266395417,0.009711533700604631
17,0.4915500282049179,0.879558572273377,0.21844837936767,0.009693473196581535
18,0.4672380675673485,0.8663002240256236,0.28857368955801777,0.009675408952933734
19,0.46048340982198716,0.8993192519889406,0.36482400569067774,0.009657340961125919
20,0.45183057287335393,0.9211868309310522,0.39252150328807417,0.009639269212585509
21,0.46502605256438256,0.9035816734473416,0.42442916629988486,0.009621193698702417
22,0.45224187430739404,0.9016154514864045,0.3920641549451288,0.009603114410828804
23,0.4493559635579586,0.9098697217248485,0.34735078495099825,0.009585031340278832
24,0.44342844116687774,0.9193256680140495,0.4371918341041559,0.009566944478328421
25,0.45305022010207174,0.8639422668982497,0.3402377844243444,0.009548853816214998
26,0.4481542092859745,0.9061129428302236,0.40471386078691324,0.009530759345137247
27,0.4232109079957008,0.8900645243280239,0.44285544229637214,0.009512661056254852
28,0.4191668498516083,0.9133050096193388,0.4727545122140381,0.009494558940688246
29,0.4168065988719463,0.9073354098078622,0.3220457364388886,0.00947645298951835
30,0.3866710359156132,0.9139271777444832,0.3768811257938624,0.009458343193786321
31,0.38850892677903176,0.9292710223759959,0.5003701360628277,0.00944022954449327
32,0.41106486135721204,0.9106900138413748,0.4270064178234381,0.009422112032600018
33,0.39371557465195656,0.8896026158638144,0.30680443533676244,0.009403990649026823
34,0.38225097766518595,0.8986817068106381,0.47478195623302494,0.009385865384653105
35,0.3746220185160637,0.9099610788563779,0.4933466271574543,0.009367736230317175
36,0.4060516306757927,0.918774571587915,0.5324584462809946,0.009349603176815975
37,0.3743089366853237,0.9101583500133447,0.4917009263921147,0.009331466214904776
38,0.36912724617123605,0.9102372931607854,0.31576069748535096,0.009313325335296928
39,0.37430334290862083,0.9265079148483628,0.553796735331225,0.009295180528663556
40,0.3494922457933426,0.9232729679909473,0.6095735803629615,0.009277031785633282
41,0.3507075690031052,0.883505614760097,0.43724505607786973,0.00925887909679195
42,0.4103641204535961,0.9286702205585695,0.5121158598179253,0.00924072245268232
43,0.37089571872353555,0.9050595528296301,0.5047820536363606,0.009222561843803788
44,0.36715557366609575,0.8948783743340305,0.4048983257815098,0.009204397260612089
45,0.3343446159660816,0.9050018865451247,0.4224874201726677,0.009186228693518995
46,0.3506197012960911,0.9300549910748821,0.5090881188665562,0.009168056132892021
47,0.3366842595040798,0.9277080016224709,0.48389937759434826,0.009149879569054125
48,0.34080845975875856,0.8918534685810502,0.3661293624873055,0.009131698992283397
49,0.32272946459054946,0.9346167520913105,0.674559393421075,0.00911351439281275
50,0.35381429278850557,0.9270622686573172,0.638023360796728,0.009095325760829623
51,0.3454434703588486,0.9321390839124232,0.6302220021997318,0.009077133086475645
52,0.3134101473391056,0.9288625870057139,0.5640920843834613,0.009058936359846346
53,0.32365562218427657,0.9320220336417895,0.6416081929764061,0.009040735570990808
54,0.3083360994756222,0.9348484039427499,0.5603324047927303,0.009022530709911372
55,0.32901780423522,0.9258151485712633,0.45611368832798527,0.00900432176656329
56,0.33205833041667937,0.9261661367988292,0.44644548877717205,0.008986108730854411
57,0.3449386726915836,0.9139447891854794,0.4958930830629459,0.008967891592644845
58,0.30817948108911514,0.9213334672196035,0.5832061357139229,0.008949670341746629
59,0.3092104421257973,0.9249935089505162,0.5415203673256043,0.008931444967923387
60,0.3107867901623249,0.9301602261037385,0.5588035336409288,0.00891321546089
61,0.30869339579343796,0.9248768496853,0.6361433156998276,0.008894981810312246
62,0.3124024780392647,0.9397579440936925,0.6985039861783741,0.008876744005806469
63,0.30700267097353934,0.9311102871350584,0.6289697680601543,0.00885850203693922
64,0.2997822546958923,0.9186333721873658,0.5331464790820758,0.008840255893226907
65,0.32151345336437226,0.919709674743088,0.49091848334513855,0.008822005564135439
66,0.3070520720183849,0.9350557727100569,0.6502876208771051,0.008803751039079861
67,0.28564653918147087,0.9328299244752298,0.5435156426994653,0.008785492307423998
68,0.2938013046681881,0.9293385898157861,0.5914525591701801,0.008767229358480086
69,0.33134395334124567,0.9212716372443086,0.49613584693246676,0.008748962181508392
70,0.29421934163570407,0.9256833650964904,0.600502222508084,0.00873069076571686
71,0.30137464553117754,0.9201126607139144,0.5567161927519412,0.008712415100260714
72,0.29469449454545976,0.9329461374810342,0.5693001991220915,0.008694135174242088
73,0.2971094952821732,0.9317795544040155,0.579871324568692,0.00867585097670964
74,0.2641270487606525,0.92404248546483,0.5752648118700436,0.008657562496658165
75,0.27179079908132553,0.9327048656143322,0.5467478837162292,0.008639269723028191
76,0.2759510991871357,0.931589235745361,0.63791004015405,0.008620972644705602
77,0.2925379730165005,0.9398747018172293,0.6348189431578404,0.008602671250521225
78,0.27801032349467275,0.9337017286874989,0.629358675212375,0.00858436552925043
79,0.2730001628100872,0.9437915979196928,0.7751960415996941,0.008566055469612725
80,0.27860207971930506,0.9340834787469888,0.6441746008429174,0.008547741060271343
81,0.2929879456758499,0.9308241658082834,0.6875882372157596,0.008529422289832824
82,0.2585826682448387,0.9416828057392769,0.7319014420290133,0.008511099146846599
83,0.2606592221558094,0.9279566251185998,0.6120285135688901,0.008492771619804565
84,0.2677458094060421,0.9276189280186989,0.6177773140960211,0.008474439697140658
