epoch,loss,kidney,tumor,lr
1,1.4350587742328644,0.12733467175534544,0.0,0.009981998198678612
2,0.9711072881221772,0.5044077629713875,0.0,0.00996399278941777
3,0.801426971912384,0.6532252879146215,0.0,0.009945983764247315
4,0.7439396915435791,0.6414897669796712,0.0006352501924353828,0.009927971115163414
5,0.7050332226753235,0.6363841346996251,0.040015671075955286,0.009909954834128341
6,0.668571954369545,0.7115283944722469,0.05661323744994026,0.00989193491307027
7,0.6473017317056656,0.6671287372319546,0.05151640250645075,0.00987391134388305
8,0.6178238059282303,0.7755157953603985,0.073002090940583,0.009855884118426006
9,0.5883869100809097,0.7493404961231017,0.08240092434727835,0.009837853228523706
10,0.5958199972510337,0.7667718651399523,0.13588463713650215,0.009819818665965752
11,0.5810465687513351,0.7587928016357045,0.11830371114794995,0.009801780422506557
12,0.5728417211174965,0.7721091204542874,0.1723541822937974,0.009783738489865112
13,0.5688074805736542,0.7769646230369602,0.13685067650477867,0.009765692859724779
14,0.5282250323295593,0.7807118979345956,0.21032401880890708,0.009747643523733043
15,0.5186068471670151,0.7894275681939872,0.1564502944524309,0.009729590473501306
16,0.5148820835351944,0.8006828134004819,0.12853270300582684,0.009711533700604631
17,0.5063524655103684,0.7774921488624712,0.22560933170678663,0.009693473196581535
18,0.4931505303382874,0.7715227627735107,0.17398433070313415,0.009675408952933734
19,0.4812895648777485,0.8151587460475823,0.3795417250325243,0.009657340961125919
20,0.4702180629968643,0.8110776732657542,0.22671146263034328,0.009639269212585509
21,0.4380463986992836,0.8170243275723309,0.28907451228103476,0.009621193698702417
22,0.44616293895244596,0.8123604084973217,0.3335320291429778,0.009603114410828804
23,0.45673135337233545,0.8104693804402646,0.24675478683815946,0.009585031340278832
24,0.44270039173960685,0.8261324350196455,0.45035969907016127,0.009566944478328421
25,0.4523322347998619,0.8239482248187819,0.391113753206021,0.009548853816214998
26,0.4233514269888401,0.8128231861624666,0.41458776323770147,0.009530759345137247
27,0.42507586199045183,0.8374263137029693,0.3596585059158417,0.009512661056254852
28,0.4151908188164234,0.8251438716964091,0.4510081977059613,0.009494558940688246
29,0.38408201533555986,0.826826866568165,0.4994981540111832,0.00947645298951835
30,0.40476241156458853,0.8275720024194819,0.48244238959926905,0.009458343193786321
31,0.4080246094465256,0.8262081620813669,0.5193608030462712,0.00944022954449327
32,0.3961278078854084,0.8274177680359794,0.45170242914490294,0.009422112032600018
33,0.3831325236558914,0.8357987275087088,0.4414987456441972,0.009403990649026823
34,0.3935062717497349,0.8364959688653668,0.557275701372626,0.009385865384653105
35,0.3725771092772484,0.8168680855900522,0.41271601658055007,0.009367736230317175
36,0.38909294855594634,0.8445208950535749,0.5273522143932318,0.009349603176815975
37,0.37828010734915735,0.8278802735367511,0.4247841998896365,0.009331466214904776
38,0.39166723638772966,0.8504633171588618,0.5141256272294273,0.009313325335296928
39,0.3581764197051525,0.8103708176058091,0.41724814683311445,0.009295180528663556
40,0.3674860528707504,0.8784500303177145,0.4846894163604234,0.009277031785633282
41,0.34825583958625794,0.8406540106395113,0.4824780642210498,0.00925887909679195
42,0.35133094564080236,0.8679827087739094,0.43709262022724676,0.00924072245268232
43,0.35672713205218315,0.8291599543607505,0.4851285660254266,0.009222561843803788
44,0.3561085455417633,0.8239859973204872,0.4212950623632497,0.009204397260612089
45,0.3286731914281845,0.8285920873575251,0.5476181440120851,0.009186228693518995
46,0.33157739037275313,0.816037414834732,0.4562458723871678,0.009168056132892021
47,0.33062451088428496,0.8295878048794392,0.5679136627541794,0.009149879569054125
48,0.3706671729981899,0.8806637033606388,0.5250155397055615,0.009131698992283397
49,0.35041725674271584,0.8704651765636858,0.5652013673613274,0.00911351439281275
50,0.33266988083720206,0.831506137397858,0.5032465180749112,0.009095325760829623
51,0.30934755930304525,0.8366488199476273,0.49287579188176345,0.009077133086475645
52,0.3082854828238487,0.8586203283521939,0.5287720939192072,0.009058936359846346
53,0.32058275148272514,0.832987784818946,0.588300956476383,0.009040735570990808
54,0.3132011970877647,0.8533938420743729,0.578576150537703,0.009022530709911372
55,0.33027585411071775,0.8326042517297193,0.5284395144490059,0.00900432176656329
56,0.339991873472929,0.8406827695285831,0.5695474264792306,0.008986108730854411
57,0.3310917144715786,0.865746167763187,0.45490008897493134,0.008967891592644845
58,0.3391765706837177,0.846396873114161,0.5456271003318122,0.008949670341746629
59,0.3136767827868462,0.8454518604652699,0.5199482727540053,0.008931444967923387
60,0.3550442837178707,0.8368435649852709,0.5808049960249858,0.00891321546089
61,0.31594450944662095,0.838673900459186,0.5567276272846525,0.008894981810312246
62,0.3098370871543884,0.8295864918335099,0.5694846994458796,0.008876744005806469
63,0.31568694907426836,0.8477884024919732,0.5852076376847268,0.00885850203693922
64,0.29899654909968376,0.8332552396218826,0.5938373738334377,0.008840255893226907
65,0.2909389172196388,0.8472505601923935,0.58317081556582,0.008822005564135439
66,0.26697598776221276,0.8610229227430493,0.5774968632310724,0.008803751039079861
67,0.3212354665398598,0.8641805627910838,0.5941667441850723,0.008785492307423998
68,0.3200016627013683,0.8457625026571164,0.6228803847620759,0.008767229358480086
69,0.31026851913332937,0.8309932807957172,0.5870620947294398,0.008748962181508392
70,0.3319009715616703,0.8486765198145491,0.5238450298066752,0.00873069076571686
71,0.2972073516845703,0.8587656577737638,0.5910479722096458,0.008712415100260714
72,0.2857532593011856,0.8505803403489347,0.5803011507974841,0.008694135174242088
73,0.3085932180583477,0.8441169254076516,0.5811774179713862,0.00867585097670964
74,0.2950515738725662,0.841625917642657,0.5212446916914754,0.008657562496658165
