epoch,loss,kidney,tumor,lr
130,0.2627497501671314,0.9480640333698745,0.5773158042589842,0.007626206271242884
131,0.26222340431809427,0.9476755574237179,0.5590228015279377,0.0076076535304965215
132,0.23387784403562545,0.9475968467157626,0.6892986959005978,0.007589095761219332
133,0.22678724958002566,0.9485781982186183,0.6767046752989441,0.007570532948378305
134,0.2492396493256092,0.9486616353785446,0.6728348053888832,0.0075519650768543925
135,0.2386094334125519,0.9483016216502468,0.7582540749318567,0.007533392131441786
136,0.23244663374125957,0.9481048946616966,0.7235019912037525,0.0075148140968471855
137,0.23552578416466713,0.9494139846183047,0.651882721752388,0.00749623095768904
138,0.25664467193186286,0.9492055593670394,0.6108085219769648,0.007477642698496805
139,0.20785556018352508,0.9488209296969609,0.6615126652803536,0.007459049303710179
140,0.2275343217253685,0.9490399058959411,0.6783121208700853,0.0074404507576783276
141,0.21667530705034732,0.9487234449833724,0.6539241435295937,0.007421847044659109
142,0.249997417062521,0.9485925554084359,0.6447461756069012,0.007403238148818282
143,0.22043705087900162,0.9486242057134426,0.7203465831046267,0.00738462405422871
144,0.22549291530251503,0.9477081048117721,0.7187959827127159,0.007366004744869555
145,0.24316418091952802,0.9483944712829623,0.7192094208607464,0.007347380204625457
146,0.23755165813863277,0.9454462363532017,0.6926732255460382,0.007328750417285716
147,0.22372372578084468,0.9481125803288426,0.7033436254951357,0.007310115366543449
148,0.23576251612603663,0.9470291061822859,0.7025246052488524,0.0072914750359947544
149,0.2375636233985424,0.9476561279358436,0.634099061787879,0.007272829409137847
150,0.2340637808442116,0.9441538424643364,0.653175399290266,0.007254178469372199
151,0.21659180200099945,0.947499186932647,0.6896872977515055,0.00723552219999767
152,0.2523401667028666,0.9475559087689883,0.6170164495398593,0.007216860584213608
153,0.2479576489031315,0.9473990455930698,0.5590952814809607,0.007198193605117973
154,0.2426720310151577,0.9489637276469038,0.7599861151822521,0.007179521245706413
155,0.22118264345824717,0.949114145204687,0.6926317394465438,0.007160843488871357
156,0.22067440424859525,0.9498946012387731,0.6677639852416248,0.007142160317401089
157,0.2048068778514862,0.9488458085041589,0.7054621074244285,0.0071234717139788
158,0.2273621715605259,0.948100645408182,0.7221481590580716,0.007104777661181647
159,0.21930149766802787,0.9495191872345357,0.6507616542841579,0.0070860781414797906
160,0.2538517353236675,0.9483166805978305,0.7039929097798848,0.007067373137235416
161,0.22788233411312103,0.9484281865721015,0.7196650304966579,0.0070486626307017545
162,0.22458927787840366,0.9488439327401011,0.6761693222540116,0.0070299466040220845
163,0.19748330979049206,0.9485991446343219,0.7074754355412677,0.007011225039228726
164,0.23716728872060774,0.9485517153422028,0.7479612754034789,0.006992497918242011
165,0.2367305540293455,0.9481348695918014,0.6352498714401312,0.006973765222869263
166,0.2236163332462311,0.9422710200262802,0.5651098347864207,0.006955026934803738
167,0.22247558230161668,0.9472194266224567,0.6769305067952216,0.006936283035623581
168,0.22609575356543063,0.9479792205184153,0.7352375902122333,0.006917533506790733
169,0.2284575458317995,0.9483545348078389,0.7038068075466464,0.006898778329649869
170,0.2424913002550602,0.9476972842907586,0.6802848960369089,0.006880017485427282
171,0.21736330062150955,0.9483921719332363,0.7082059046995632,0.006861250955229781
172,0.2239674187898636,0.937569537034289,0.6109331818573239,0.0068424787200435586
173,0.1921869148313999,0.9475910319966498,0.7101647689105429,0.006823700760733055
174,0.22622314812242986,0.9485110861388775,0.6779792470428994,0.0068049170580398
175,0.19613074971735478,0.9489647021918303,0.6839451803754517,0.006786127592581251
176,0.23438333874940873,0.9485710364080935,0.7480658277045967,0.0067673323448495986
177,0.23214989824593066,0.9487180426936737,0.6033331725169495,0.006748531295210577
178,0.2226525564789772,0.9477127247415359,0.6443471933959947,0.006729724423902248
179,0.21720932826399802,0.9486799126267829,0.6209373526807505,0.006710911711033769
180,0.21297152012586593,0.9492308927310004,0.7389399794521471,0.006692093136584149
181,0.22577625304460525,0.9486647308165945,0.7418011486022749,0.006673268680400988
182,0.21597189815342427,0.9478801837387696,0.714289807903663,0.006654438322199203
183,0.23148953659832477,0.9457539055521946,0.6913705113998504,0.006635602041559724
184,0.2549976631104946,0.9488997486308643,0.6751086538158998,0.006616759817928201
185,0.23406319871544837,0.9484738685899894,0.5590043971624744,0.0065979116306136565
186,0.2158499024361372,0.9469990700831481,0.6556412452919851,0.006579057458787158
187,0.2330863726735115,0.9486105979864715,0.7388414767695386,0.0065601972814804425
188,0.2316834617704153,0.9485287673895397,0.7499853078920512,0.006541331077584547
189,0.21686873403191567,0.9484417564714706,0.6811161305661388,0.006522458825848402
190,0.22445067930221557,0.9483429954081294,0.7143145060497254,0.0065035805048774195
191,0.2111714463979006,0.9485132116170872,0.7802325050272607,0.006484696093132058
192,0.24315218541026115,0.9483316730250079,0.7404571559191133,0.006465805568926364
193,0.22047332967817784,0.9491656691602213,0.7555788428910292,0.006446908910426501
194,0.2263103322684765,0.9489917281088093,0.7267905842981416,0.006428006095649255
195,0.23237718342244626,0.948944452906916,0.7200239594689306,0.006409097102460522
196,0.24711852595210076,0.9482617152106856,0.6863066426605315,0.006390181908573774
197,0.22094145619869232,0.9483116896479599,0.6900649912905437,0.006371260491548504
198,0.20781846280395985,0.9488515005507742,0.6882333902305439,0.006352332828788648
199,0.2284088631719351,0.9485246271516049,0.6754845958297401,0.0063333988975409925
200,0.22585837076604368,0.9478818098560647,0.782877458924,0.006314458674893553
201,0.23372568807005883,0.9492069579819101,0.7130790255949364,0.006295512137773931
202,0.24960678105056286,0.9483623371469907,0.6438181184610637,0.006276559262947659
203,0.22123079827427863,0.9471359756669434,0.6217217173751303,0.0062576000270165005
204,0.2386018281430006,0.9484376166689581,0.7112704125745976,0.006238634406416755
205,0.217207247659564,0.948027871481821,0.7322938243547475,0.006219662377417515
206,0.22592030005156993,0.9486415913068703,0.7151884948344297,0.006200683916118908
207,0.23788432194292544,0.9491763951380364,0.5893636473715556,0.006181698998450326
208,0.2085947091728449,0.9492245560096121,0.6929139906053007,0.006162707600168605
209,0.21102568247914313,0.9493167273858583,0.7320043585024293,0.006143709696856199
210,0.23157265509665012,0.949692811119258,0.7056494807308382,0.006124705263919325
211,0.19395996586978437,0.9485955862660048,0.6129786008788201,0.00610569427658607
212,0.24056396478414535,0.9477650442992659,0.6715072925858597,0.006086676709904492
213,0.21204238851368426,0.9481527505833147,0.7328834441368677,0.006067652538740669
214,0.2243474497050047,0.9486211451622631,0.6693640031838564,0.006048621737776744
215,0.2255692695826292,0.9481492985334465,0.7524219523133721,0.0060295842815089205
216,0.24150241275131704,0.948743205450673,0.6840489556443546,0.006010540144245451
217,0.20148488956689833,0.9478621656625916,0.7834004778971326,0.005991489300104575
218,0.1953126746416092,0.9494215411714841,0.7894279022215666,0.005972431723012443
219,0.21735780338943006,0.9483754061339528,0.7623923937868804,0.005953367386701004
220,0.21917006692290306,0.9492547720255797,0.6155470854510621,0.00593429626470586
221,0.206579400151968,0.940567264018015,0.6627722280658127,0.005915218330364093
222,0.2083751524537802,0.9482264701719461,0.6963132228551319,0.00589613355681206
223,0.23663333916664123,0.9489461522442316,0.6956652093379454,0.005877041916983154
224,0.24007537706196308,0.9477521699867638,0.6307185928833735,0.005857943383605531
225,0.203951859369874,0.9478595114467573,0.7200767996969538,0.0058388379291998025
226,0.22155962173640728,0.9488562808942201,0.7365607809369557,0.005819725526076704
227,0.22307252770662309,0.9469771823781016,0.7175219688090139,0.005800606146334708
228,0.21027083949744702,0.9491512835785417,0.7394417371413529,0.0057814797618576195
229,0.2348081553429365,0.9496334984806041,0.7016981223399792,0.005762346344312134
230,0.22161429703235627,0.9499300929840009,0.7455673078350361,0.005743205865145341
231,0.20545003275573254,0.9492775402645417,0.6868363390534391,0.005724058295582214
232,0.2160224915742874,0.9474843932962571,0.762388447597615,0.005704903606623043
233,0.21079730576276778,0.9488028686424719,0.7208358170601656,0.005685741769040841
234,0.2078245350420475,0.9483774376000746,0.7386895476336084,0.005666572753378694
235,0.21095629446208478,0.9496838272422463,0.7133003857691583,0.005647396529947098
236,0.23507929421961307,0.949333761025162,0.6849056123969379,0.0056282130688212195
237,0.22423394131660462,0.9490253030609288,0.7101590275493729,0.005609022339838142
238,0.2188808720558882,0.948536060569203,0.7485266204282683,0.005589824312594061
239,0.22043226538598537,0.9485876318063341,0.6535109633469752,0.005570618956441421
240,0.2413377593010664,0.9487734767648331,0.6373289104600288,0.0055514062404860365
241,0.233123129978776,0.9478385420309046,0.6719721436500751,0.005532186133584137
242,0.18911061728000642,0.9491701126543588,0.7900012939032354,0.005512958604339385
243,0.18532255499064923,0.9502059008658208,0.6367994086039869,0.005493723621099843
244,0.22698871091008185,0.9485640409229641,0.662793307855266,0.005474481151954883
245,0.21174892835319042,0.9484436376741514,0.6438488852600035,0.005455231164732058
246,0.18386694660782815,0.9471550781645119,0.668814995737153,0.00543597362699392
247,0.21508395279943943,0.9497081203838392,0.7121956926759345,0.0054167085060347776
248,0.2351720804721117,0.9496617446141484,0.5910296027076791,0.00539743576887742
249,0.21647069704532623,0.9491558483464858,0.6730657239378316,0.0053781553822697635
250,0.2278416974544525,0.9491722490533593,0.7000848708112475,0.005358867312681466
251,0.2041424753665924,0.9490130819153073,0.7608259907502829,0.005339571526300471
252,0.25334186002612114,0.9492985038970124,0.7261750930273722,0.005320267989029498
253,0.20400072032213212,0.948975217775556,0.7645959976377793,0.005300956666482484
254,0.21632444278895854,0.9486904859211264,0.7058374623540498,0.00528163752398095
255,0.2059893847256899,0.9485065458404137,0.7247083449269837,0.005262310526550319
256,0.20272037783265115,0.9486658494947591,0.6582455814471353,0.005242975638916168
257,0.2271113663762808,0.9487991904584481,0.6966245810587631,0.0052236328255004195
258,0.22124686133861543,0.9496599785041121,0.7411826881746661,0.005204282050417463
259,0.22447422832250596,0.9491491107846334,0.6965752772296169,0.00518492327747022
260,0.20884914188086987,0.9501501302660806,0.7485595124851323,0.00516555647014613
261,0.2365913843214512,0.949197719311189,0.6904386518991601,0.005146181591613082
262,0.21813838058710097,0.9487731575090557,0.7185345181505282,0.0051267986047152615
263,0.2292082842439413,0.9482364622284651,0.6928542920959819,0.00510740747196894
264,0.23880940106511117,0.9495104984181886,0.7353669936287377,0.005088008155558181
265,0.2209895185828209,0.9493081995934067,0.718328968569967,0.0050686006173304736
266,0.22516731818020344,0.9493540723191134,0.7381875069478331,0.005049184818792296
267,0.2129646653532982,0.9496134232705388,0.6635241445512775,0.005029760721104597
268,0.22143773494660854,0.9491295955676529,0.6568363456383075,0.005010328285078191
269,0.2110922730267048,0.9486828928422484,0.7811751813971876,0.004990887471169086
270,0.1740531282275915,0.9503709352150438,0.6668723641564197,0.004971438239473716
271,0.22027237926423548,0.9487673633749115,0.7229983133213792,0.004951980549724099
272,0.20267754144966602,0.9489242793198649,0.7498174062929256,0.004932514361282894
273,0.2028837900906801,0.9499683300967136,0.7190943331380991,0.004913039633138389
274,0.20987988781929015,0.9494764941106119,0.6807542874043107,0.004893556323899376
275,0.1954740282893181,0.9495796559987711,0.7554394349950955,0.004874064391789954
276,0.2339538091570139,0.9490924752112201,0.7728691659278635,0.0048545637946442195
277,0.2211340229511261,0.9491705017124772,0.7376739312305394,0.004835054489900874
278,0.19816023935377597,0.9498275575518489,0.7810931561740978,0.004815536434597723
279,0.20672435334324837,0.9489218360976257,0.7432621679075709,0.004796009585366077
280,0.2154879874140024,0.9490951717762067,0.7862631352364607,0.004776473898425048
281,0.1997118148803711,0.9500646609536745,0.7474663124171548,0.004756929329575742
282,0.2333309395313263,0.9492473895203961,0.7651012060397033,0.004737375834195338
283,0.2187355919778347,0.9498013313366681,0.6167555366318803,0.004717813367231057
284,0.22223650860786437,0.9492144868220623,0.690846548210819,0.004698241883194023
285,0.20405428828299046,0.9488703062609241,0.7431310277109802,0.004678661336153
286,0.24301745142042636,0.9495506656934829,0.649114092697356,0.004659071679728012
287,0.22249110996723176,0.9498210225288573,0.6709185302466915,0.004639472867083839
288,0.21796533676981927,0.9493652621696614,0.7235915330143871,0.004619864850923395
289,0.19273444429039954,0.9490439628379763,0.708636729459807,0.004600247583480967
290,0.19196978396177292,0.9491846456930841,0.7212783309110016,0.0045806210165153325
291,0.2261057277917862,0.9495493117440131,0.7778064082050358,0.004560985101302735
292,0.20654406736791134,0.9476796000337558,0.7293364640307389,0.004541339788629729
293,0.20798814713954925,0.9493546293252975,0.678400851808427,0.004521685028785876
294,0.21582041801512242,0.9497535163187631,0.6982234852479905,0.004502020771556299
295,0.21266138702630996,0.9492861224461421,0.7150682620509431,0.004482346966214095
296,0.20234349267184734,0.9498959416379219,0.6927318062240145,0.004462663561512584
297,0.23376468013226986,0.9500672206419156,0.7141706887206463,0.004442970505677413
298,0.2441621930003166,0.9496540402668432,0.7034417298373996,0.004423267746398494
299,0.21373296500742436,0.9495648176042699,0.7010350978950382,0.004403555230821779
300,0.2362097932547331,0.9499349684057949,0.7030369038947082,0.0043838329055408696
301,0.2189797080755234,0.9501783277492822,0.7619041122217622,0.004364100716588454
302,0.199944653198123,0.9498214639239101,0.630332235950534,0.0043443586094275635
303,0.2207664550691843,0.9492030524927535,0.742061992787331,0.004324606528942658
304,0.22438010478019715,0.9500089869807907,0.7344016582649153,0.004304844419430511
305,0.21016778802871705,0.9503882509668607,0.7214668791700122,0.004285072224590917
306,0.19275099255144595,0.9502221819838721,0.6771265617453998,0.004265289887517199
307,0.2087797458320856,0.9496173683381218,0.7281423863018439,0.004245497350686509
308,0.19162647338211536,0.9499907510408021,0.7680078341052483,0.004225694555949938
309,0.22728546135127545,0.9495528522294612,0.7197506125316407,0.0042058814445223944
310,0.20052648486196994,0.9490214822564287,0.7544322311956342,0.004186057956972281
311,0.21512130272388458,0.9495578337475867,0.7390498607520454,0.004166224033210947
312,0.20704595506191253,0.9496731562821485,0.7673632201637843,0.004146379612481899
313,0.18609430021047593,0.9488370077784705,0.7704504608131482,0.004126524633349795
314,0.19648927806317806,0.9496540361030393,0.677341917046989,0.004106659033689181
315,0.20450930321216584,0.9501522134067396,0.7676922046844896,0.004086782750672989
316,0.22033590568602085,0.9500103961372249,0.731976842482474,0.004066895720760775
317,0.21840440414845944,0.949707255160814,0.6346565632580476,0.004046997879686698
318,0.22801469150185585,0.9502700796409631,0.7526195808909173,0.004027089162447227
319,0.20283232977986335,0.9496788422855692,0.6889363695420934,0.004007169503288575
320,0.2171449789851904,0.9495419721796049,0.767290833241542,0.003987238835693844
321,0.2087727536559105,0.9496890795613405,0.7757855641427761,0.003967297092369874
322,0.19169965210556983,0.9494628493900831,0.7877544992030677,0.003947344205233804
323,0.19837741239368917,0.9496778568467443,0.7841471617479521,0.003927380105399308
324,0.21465471242368223,0.9501821716832795,0.713815456248985,0.00390740472316252
325,0.21380970399081706,0.9496877394197101,0.7233223262538544,0.0038874179879876346
326,0.182972466558218,0.9501649876177805,0.7713520276445914,0.0038674198284921577
327,0.20817652647197246,0.9501711427924765,0.73659171604322,0.0038474101724318213
328,0.2257228137999773,0.9505422188810038,0.701949535847736,0.0038273889466851375
329,0.1919572998136282,0.9495980033372035,0.7148942949401159,0.0038073560772375805
330,0.18207313095033167,0.9495966490906451,0.766897011328566,0.0037873114891653933
331,0.21209126557409763,0.9496394931637983,0.7154648013074237,0.003767255106619003
332,0.21813479074835776,0.9498597156768767,0.7788034459512152,0.003747186852806031
333,0.20681124410033225,0.950299904936382,0.7741199567902608,0.0037271066499738924
334,0.21622362779080867,0.9492828618671924,0.7370814116016499,0.0037070144193919654
335,0.20472912135720253,0.949529294969572,0.7469352777543798,0.0036869100813333197
336,0.19084081035852432,0.9493385557145833,0.7294498577909274,0.003666793555055994
337,0.20034859980642797,0.9493414482268304,0.7476056430285098,0.0036466647587838005
338,0.2121966068595648,0.9498372130922349,0.7834182968388087,0.0036265236096866523
339,0.2072071413397789,0.9499010700787103,0.72787997182506,0.0036063700238603866
340,0.20797835990786553,0.9501451642056347,0.7583291912863273,0.003586203916306077
341,0.19289998224377633,0.9485788202760032,0.7847480808761033,0.003566025200908819
342,0.1908572000414133,0.9490933472781216,0.7960221939488469,0.0035458337904159592
343,0.18635905508697032,0.9501941628471418,0.7782255944227632,0.0035256295964147676
344,0.1899087904691696,0.9492262103975591,0.7525043325149823,0.003505412529309526
345,0.19893942339718343,0.9498610599869795,0.7189438170409684,0.0034851824982980034
346,0.1962143611907959,0.949857383939793,0.7913112198332513,0.003464939411347329
347,0.20401926389336586,0.9500034953730799,0.7180392861814517,0.003444683175169201
348,0.2110617193877697,0.9499946619359061,0.7887010774805596,0.0034244136951944466
349,0.18768737828731538,0.9499101330359374,0.7910976731367027,0.003404130875546888
350,0.1978419208973646,0.9499317404805105,0.7798896373927204,0.0033838346190164987
351,0.22823453445732594,0.9496834393817909,0.7769496289661435,0.0033635248270318286
352,0.1874522211700678,0.9495306249280377,0.724658885221214,0.003343201399631669
353,0.20970646439492702,0.9487590531208544,0.7810374572799473,0.0033228642354359325
354,0.21469706846773626,0.9488082817789176,0.7750579506027233,0.0033025132316157175
355,0.23334525600075723,0.9495781084243862,0.7595309840987097,0.0032821482838625376
356,0.20590027007460593,0.9501138097399456,0.778179382427119,0.0032617692863566752
357,0.2370341999232769,0.9499060918543201,0.7490758800152071,0.003241376131734635
358,0.19003733590245248,0.9497235141058724,0.7943398279122776,0.0032209687110556686
359,0.23980106775462628,0.9500653756325068,0.764095718551247,0.0032005469137673225
360,0.1959456375092268,0.9501087105724206,0.7806775995806965,0.003180110627669995
361,0.19496615473926068,0.9501738538523645,0.7186026654310302,0.0031596597388804455
362,0.19788705027103423,0.9493958662696258,0.6818789756079257,0.003139194131794234
363,0.2071713795363903,0.9500756927327934,0.7483252015398913,0.00311871368904704
364,0.18533943070471287,0.9498689393217448,0.7385756565042237,0.0030982182914748224
365,0.20517427752912046,0.94992808850474,0.6995288417640327,0.0030777078180727847
366,0.1992734107375145,0.9496106288630598,0.7294037356517927,0.003057182145953083
367,0.17414817975461483,0.949406860375763,0.7626539771090179,0.0030366411503012503
368,0.18265408851206302,0.9495863226796923,0.7596595355975617,0.0030160847043312674
