epoch,loss,kidney,tumor,lr
1,1.134451431274414,0.551635653728594,0.0,0.009981998198678612
2,0.8684091937541961,0.6888129341222121,3.920646122480985e-05,0.00996399278941777
3,0.7973195533752442,0.7698542629335767,0.01835500924913243,0.009945983764247315
4,0.724650288105011,0.8185499380700058,0.1298635991549355,0.009927971115163414
5,0.6635211433172226,0.8466977553456309,0.1523207013105697,0.009909954834128341
6,0.632843474149704,0.8892157529308305,0.22933531264525656,0.00989193491307027
7,0.6234788002967835,0.8810134235772682,0.2377932495191474,0.00987391134388305
8,0.6033535561561585,0.8814319475326721,0.266890386629514,0.009855884118426006
9,0.5833104927539825,0.9018190671900995,0.3264701915422026,0.009837853228523706
10,0.5546443921327591,0.9107230947971345,0.470161740120621,0.009819818665965752
11,0.5710684866309166,0.9022632979067488,0.4318320090898106,0.009801780422506557
12,0.5226615428328514,0.9115788632300833,0.40406386960183416,0.009783738489865112
13,0.5313279688358307,0.8991620830256236,0.32388617636773753,0.009765692859724779
14,0.5042779324650765,0.9208030548637306,0.4682281271420179,0.009747643523733043
15,0.4854490998387337,0.9199190990397913,0.5133157331828737,0.009729590473501306
16,0.523631500184536,0.9221817346164061,0.4451692839554347,0.009711533700604631
17,0.4736239903271198,0.9247191665472929,0.380350149168404,0.009693473196581535
18,0.4730904483795166,0.9210485166726204,0.4757901197701644,0.009675408952933734
19,0.4646300569176674,0.9271763357870965,0.4251708879761014,0.009657340961125919
20,0.4492351430654526,0.9309133467663848,0.42252196055012575,0.009639269212585509
21,0.4702276625931263,0.9113319767195737,0.46188879458921006,0.009621193698702417
22,0.4015520092844963,0.9331748096986675,0.5482464843387169,0.009603114410828804
23,0.40885812577605246,0.9280202696212085,0.5096171594087643,0.009585031340278832
24,0.39385227671265605,0.9392320176569147,0.6176626943998246,0.009566944478328421
25,0.3865289507806301,0.9310706104188237,0.42092970470801333,0.009548853816214998
26,0.38485937467217446,0.931280326045642,0.45153429532906264,0.009530759345137247
27,0.37729819703102113,0.9344410010542678,0.5675740794087913,0.009512661056254852
28,0.3643968742489815,0.9305264721032986,0.5035046766472586,0.009494558940688246
29,0.3681539870798588,0.9348786077543826,0.5197312192231484,0.00947645298951835
30,0.36227120849490163,0.9338260293615462,0.5162960600505087,0.009458343193786321
31,0.37501158034801485,0.9392504950103912,0.5966624063255996,0.00944022954449327
32,0.34631980979442595,0.9361398744231061,0.6394446786102329,0.009422112032600018
33,0.3793513090610504,0.9408393948180804,0.5564039910663935,0.009403990649026823
34,0.3472111213505268,0.9334744285496019,0.4195925759077826,0.009385865384653105
35,0.3518462371826172,0.9358513881177215,0.5160529633751595,0.009367736230317175
36,0.34092394760251044,0.9367326453656931,0.526726946627292,0.009349603176815975
37,0.33357179406285287,0.935251263629881,0.5799570352599751,0.009331466214904776
38,0.3393235888183117,0.9342786049428528,0.4800852940510901,0.009313325335296928
39,0.3293656848669052,0.9342254444334599,0.5448417889621499,0.009295180528663556
40,0.33385834443569185,0.9339104317419104,0.5809841189300923,0.009277031785633282
41,0.32238782522082327,0.9499257414866831,0.7031113815824778,0.00925887909679195
42,0.33569101798534395,0.9429792541495224,0.5508924712842089,0.00924072245268232
43,0.3158164882957935,0.9380464464247565,0.460622216110087,0.009222561843803788
44,0.32228365617990495,0.9390026716248198,0.5653189731445071,0.009204397260612089
45,0.3383189980089664,0.9316683120360958,0.5635349185061562,0.009186228693518995
46,0.317643339663744,0.9336910453949242,0.6252703169870167,0.009168056132892021
47,0.301825199842453,0.9349897979275729,0.5886083390109781,0.009149879569054125
48,0.30269820442795753,0.9355585708394849,0.5711816814216203,0.009131698992283397
49,0.29349348855018614,0.9339807536517585,0.5122997041848271,0.00911351439281275
50,0.3073999836146831,0.9337240166379126,0.518622623869844,0.009095325760829623
51,0.31820288410782815,0.9348689846857293,0.5658815859533742,0.009077133086475645
52,0.2918875231742859,0.9418431508764965,0.6160537890899836,0.009058936359846346
53,0.3226378482282162,0.9361105048609031,0.5472340920155185,0.009040735570990808
54,0.3028460193872452,0.9368245839931149,0.5204460460933406,0.009022530709911372
55,0.29332183182239535,0.9388605903732308,0.5152621429311555,0.00900432176656329
56,0.2901914585232735,0.943453532556073,0.5745054624310983,0.008986108730854411
57,0.316296528339386,0.941837822405701,0.6602385672061977,0.008967891592644845
58,0.3182981478869915,0.9469679820955551,0.5856903971514646,0.008949670341746629
59,0.2909530192613602,0.9377394052643465,0.6598781101052908,0.008931444967923387
60,0.31524583172798154,0.9325607829653375,0.5700849444239288,0.00891321546089
61,0.2862088599205017,0.9333167814711151,0.5993929660324774,0.008894981810312246
62,0.2826200654506683,0.9481352130354835,0.6632635024632676,0.008876744005806469
63,0.2758628797233105,0.9384047764084341,0.5909302744143206,0.00885850203693922
64,0.26924505534768106,0.9346376469176353,0.6023129921205932,0.008840255893226907
65,0.2727374846935272,0.9343309387801509,0.5322668705514289,0.008822005564135439
66,0.2783375222086906,0.9452145207069403,0.5907338063834706,0.008803751039079861
67,0.30463227528333664,0.9393654373773562,0.5215465426358902,0.008785492307423998
68,0.2734605270624161,0.9523904060623304,0.7179912375374494,0.008767229358480086
69,0.26341555804014205,0.9355926234567153,0.5086633551050003,0.008748962181508392
70,0.2681715532541275,0.9347298380507731,0.6607004309871308,0.00873069076571686
71,0.2660775327384472,0.9445428453879962,0.6521928882740469,0.008712415100260714
72,0.26554447317123414,0.9333615014112714,0.5689576162080484,0.008694135174242088
73,0.2879668447673321,0.9418179995792956,0.596138354346175,0.00867585097670964
74,0.3050021519958973,0.9354378789788327,0.5191929857347315,0.008657562496658165
75,0.24503416991233826,0.9360824514238836,0.5030499756132681,0.008639269723028191
76,0.2554707235395908,0.9348220681313867,0.5555327087847864,0.008620972644705602
77,0.27974514102935794,0.939676426977265,0.5154519161868731,0.008602671250521225
78,0.2651873939037323,0.9364005500409692,0.5951394244052132,0.00858436552925043
79,0.2871663522720337,0.9422492093239064,0.6316628478256076,0.008566055469612725
80,0.28082787212729454,0.9349083099424148,0.5730880074966862,0.008547741060271343
81,0.25845562168955805,0.9391236319492481,0.6348750279284525,0.008529422289832824
82,0.2652027323842049,0.9408389757950381,0.5843839271142859,0.008511099146846599
83,0.27641855269670484,0.9405406982737531,0.5317928953806935,0.008492771619804565
84,0.2608619446456432,0.9350824467127112,0.4802499571285684,0.008474439697140658
85,0.23977401873469353,0.9365414955257251,0.5532145186240515,0.00845610336723042
86,0.27523017656803134,0.934403718371292,0.5319085034727884,0.008437762618390562
87,0.25731879967451093,0.9347596395483214,0.5216364468520035,0.008419417438878526
88,0.2763707992732525,0.942319972650406,0.5770359060113016,0.00840106781689204
89,0.24198908624053,0.9413554493421749,0.6224353441155349,0.008382713740568662
90,0.25871001967787743,0.9477419020682035,0.4848848128585115,0.008364355197985339
91,0.2516662738919258,0.9407326075978952,0.6014306424412037,0.008345992177157936
92,0.25498020711541175,0.9371699924791771,0.5855315168124976,0.00832762466604078
93,0.226279255092144,0.9459641675467934,0.683500311693975,0.008309252652526187
94,0.24599858248233794,0.9429030717559367,0.6204896623436665,0.008290876124443998
95,0.27415391933918,0.9378427105019046,0.5617593306876673,0.008272495069561094
96,0.2538356596827507,0.9422553570846205,0.5863966937556536,0.00825410947558092
97,0.24803755646944045,0.9355305680968756,0.5783923200191502,0.008235719330142988
98,0.2608216252923012,0.9415900890481291,0.6170249147240008,0.008217324620822402
99,0.24573842468857765,0.9362942336502812,0.5412123974937618,0.008198925335129345
100,0.21088818943500517,0.9371859737900238,0.592723928762269,0.008180521460508584
101,0.2583414130806923,0.9364243697666828,0.4160804444939716,0.008162112984338965
102,0.24284882208704947,0.9351749620045225,0.5521926175658948,0.008143699893932899
